Before (MED),,4467591.00,9408590.90,1041952.49,586637.25,27524154.45,434290.00,13565.00,118799.50,337672.13,2127276.00,92788.00,301881.00,524804.00,738698.25,14210.00,8941.00,616741.25,89883.75,3791741.29,1137635.20,267361.20,1738766.25,2184135.75,2772349.25,1354625.00,769212.50,13538135.76,590713.88,466095.75,4956979.25,20429.00,43394.50,15973277.06,5106280.07,8716500.94,59447.00,764400.00,20822612.93,114297.75,103864.00,208125.75,10237690.27,618388.00,306713.88,9281721.40,16684580.77,43049.25,38074.25,331840.25,44925.25,8059748.50,53014.38,3262554.75,3558012.03,7337115.42,2016076.22,52947.00,752093.75,498834.00,19381994.27,7421.25,5446.50,10743685.05,36663.00,2474207.50,0.00,840687.00,1798553.75,312625.50,67599.50,132478.00,2984.70,2949.00,1051026.50,4224452.63,262419.00,26255.75,598426.25,6301605.10,88711.00,27931.75,102475.50,89884.75,4267131.98,3943640.25,2548810.27,5066364.04,612388.24,939955.75,435244.50,5211156.29,553501.74,2818917.50,1977088.75,28571.00,476880.00,215493.00,620510.00,1443199.25,974360.78,31842971.34,3163125.03,16124154.76,24372.00,78156.75,274952.50,13768172.58,694500.76,3142103.53,14846112.25,120976.00,13304937.12,540941.50,418356.00,12762.25,138143.75,4844063.93,182116.00,431676.99,18335104.00,1450973.50,5637768.25,5115446.25,22358148.99,97168.75,3557201.74,8905131.67,1987449.50,14841010.88,2303730.84,4586185.50,40226.50,2097070.25,3926317.00,101440.50,833301.02,928394.50,24286.50,1535624.78,1173691.49,28857480.89,16812129.09,8242230.00,152528.24,34482.50,0.00,3663351.54,171605.63,1836.50,60990.00,6556.25,914134.75,1399394.74,10512787.10,0.00,92926.00,166054.00,3342180.75,2415988.75,1233026.25,5541922.22,305951.50,813592.00,44572.50,3204775.00,13638193.50,14661.50,1910895.75,10343692.12,1469399.25,58418.50,875210.76,1789437.50,5689486.69,34468.50,21182.25,2077584.00,29290846.81,392935.49,8244.75,1723443.50,208095.25,2672878.25,438984.13,1818817.99,3029932.25,23856616.50,2768564.50,750112.00,37688.75,127000.00,1822701.50,25538303.24,4214572.75,3290401.59,10367003.91,142705.50,25570.50,30824.23,2608966.50
10/24/2016,934830.00,3832968.32,5995652.93,797147.9703,402831,11507696.42,2601203,68856.99815,188020.0035,526272,2030011,77814,128539.5,541547.9916,746329.5,0,4897.5,1047459.5,78807.5,4306000.06,1111000,267107.4,2589785.5,4025542.5,2972040.5,1945102.5,1223478,13363786.11,337305,717074,8533376,67116,27898,15630398,8875197,8553641.383,52768,874575,32482572.68,719750.9913,136217.5,172150,30549259.78,195110,140649,5881132.5,8147657.883,37655,470346,235746,24410.95,5008410,83481.45,2372540.961,2594807.951,6895575,2565207.463,54007,738290.01,1021234.521,29649753.28,8085,3609,15854818.82,14976,2047661,5400,839513,748912.5,172308,21401767,125849.5,4935,0,1232162,3626272.037,231276.5,517987.5,916564,12355400,253597,160037.5,53382,76925,8289900,2453590,1193291.981,6295646.827,668172.9874,963699,233795,4877865,395970,1840520,2104687.5,36347.5,724312,540995,802844,1020442.5,1947026.65,55386816.16,5332319.776,13218117.81,13515,132498.0034,121973.5,7525402.355,379317,3242400.053,13476252.52,170312,8056030.353,555156,319198.5,38437,85176,1830982.529,271700,1227654.036,17326048.4,1223928,4003857.034,4582857,25882979.34,208462.5038,2437894.044,8465669.5,1614782,7776054,4527016,3232943,41600,2509139.865,5439277.442,117660,761404.0142,345070,16524,1109405.5,1477260.5,23226336,8467984.309,5678341.5,146402,0,0,6149555.71,507117.6,23443,40379.5,36431,1307394,838651.0242,14926149.29,0,397320,196678.5,3374436,2706093,1002820,5831090.162,185905.5,839936,3173,3164928,12735336,19643.9992,5516684.415,7822952.5,934830,60277.5,732474.9793,1524066,6542472.635,32352,24614,2293812,33461427.47,2821522.38,0,2560571.924,284517,3650053,470230,1052163,2338137.9,18609587.69,2289723,945736,105260,46569,551722.5,17623890,7427096.233,6074780,9954589.732,569968,23536.5,0,2693655
10/25/2016,869890.50,4090179.11,5843560.139,448375,814800,16448926.5,2312573.5,26075,85312.0032,615599.6,2699634,70091,136213.4965,343041.9947,373876,34118.5,4592,355960.5,65112.0012,3522880.004,814401,377053.5,1679355,3016319,2737913.5,1355072,994941,13712485.4,386084,900928,6576479.5,13538,109620,11796204.31,5085510.15,5938904.919,55648,891880,16703375,272543.9936,357765,161721,12829103.82,628292.5,159786,9135384.797,6350256.095,24079,76729.5,433654.4,17281,4689685,14616,12749441.79,2415244.909,7367670.173,2176522,284852,767659.4793,448238.9907,58030312.5,5304,15860,88277474.92,45240,2530296,0,440190,1039472.969,331911.25,3443432,336690,989,15810069,899097.5,6257626.937,120244,27178.49925,639009,10499201.68,241981.5,31407,18123,480102,9755130,6092707.5,1816992,4231575.5,614835,761540,419582,3231013.881,565603.9854,2710242,1989527,52672.5,448192,412400,978861,2405106,1191014.972,37629235.61,3820697,11226699,0,54135,240306,5028464,442682.5,3156818.051,33377600.58,272950.65,7507276.069,194392,307684,3955,55474.99875,2989950.047,47965.50135,1250001.963,10787920.12,687608,3233030.081,6467496,17909625.52,181382.4968,2882816.026,4358327.921,1852235,8533807,4175892.102,3476529,865500,2065368.056,11186000,42919.5,1372518.5,529200,13885,1607690,6813166.125,18456904.68,9149183.833,5569240,131008.5032,192600,0,4888685,233022.5,2112,85461,0,921162,538480.008,11441920.45,0,19175,174248,3400020,2858042,869890.5,4833035.865,892500,630568,9466.5,1580886,13627224,73965,1722110,13203659.8,845010.5,68779,576225.0163,1909380,8145066,199585.5,5470.5,1103521,40825654.13,383025.9946,16262.5,1678494.951,210720,2742012,630594,878370,2987084.5,20369520,1497334.543,1459059,39952.5,122122.5,504507,12057660.24,11522578.62,4214166,8747312.5,511225,3663,34465.5,1597856
10/26/2016,962130.00,4217047.81,8452006.413,1033560.02,507726,14978746.07,1533498,192465,74829.9972,461274,2436732,103454,171814.509,369517.9942,731067,0,6213,817047,81600,2169700.013,962130,162901.95,2673655.5,1947280.5,2806785,1258817.5,3597615,14263200.21,279266.4,424651.5,5507133,28290,1076,8437440,5980228.176,6695303.908,5610,581238,25944911.45,311355.0074,30062.5,99932,7456036.527,431779.5,132340,8694341.857,6169208,40404,95440.5,501856.75,791.9,4210686,143136,21815247.66,6542382.125,5053250,2172799.904,140569,642842.9913,477274.5,26196352.24,53380,2430,60161802.3,38590,1950399,0,492750,1049558.984,485285,2981569.5,124344,980,0,8152292,2963043.94,202294,50595.9986,1543491,15964357.5,9569,977400,30707.5,147875,10281180,7235698.5,2180477.534,4890418.297,709018.4867,1010919,284925,5071965.094,516862.5,2462730,2062011,41706,624861.5,438847.5,643062,5314620.263,1735570.1,42140618.54,4708564,12884157.58,118844,113680.0029,255773.9859,13272642.74,581508,1648036.027,40288870.72,127710,6796057.625,558461,288880,16037,0,4503252.639,206827.4943,1455881,13738339.85,875321,3633311.378,3568272,21732102.58,74196.00135,3516788.062,6381817.441,1466836.5,8699903.846,4374249,3972808,137357.5,1592799.956,3114216.033,6636,3240405,263760.5,5494,1354052,2470836.2,27642939.06,11736724.78,8289540,68722.49835,28962.0006,0,4559543.881,162418,34212.5,69672.5,0,462759,1886692.472,13811563.64,0,31324,1615083,4505958,3319232,660240,10164345.14,626400,735420,0,2068184,11204360.85,84133,5090354.867,17962901.23,691961,41514.33,823242,1170585,14967664.61,6710,19272,2067687,30770687.67,402844.9828,0,1867377.054,474300,1895378,580604,1180490.019,2089713.5,51260326.59,2749854.843,1067094,90357.5,112390.5,618760,11893412.5,5848212.5,3485144,9714584.819,296241,104005,35496,1935150
10/27/2016,883350.00,5068348.96,5636400,980736,414884.5,31755904.47,2974518,18000,145310,339570,2468844,91374,237150,476129.4851,740304,0,1971,385515,78764,828000.9877,672945,168981,4481225,3046261.5,2306331,1415649.5,1891018,15171199.78,528003,737550,6250072,36320,4280,10008698.73,5902535.827,16376187.5,22040,883350,38479966.66,395833.9906,95117.7,53700,12298255.13,311777.5,102510,8120293.364,3689727.943,13092,3360.5,148867.4,6916.05,4632516,31102.5,22445038.31,5767794.11,4671132.5,3978535.618,39160,875122.4763,295040,23764814.22,1356,1224,30491437.5,12732.5,2851737,0,923841.5,820207.4745,675874,1967562,149787,0,555520,4888072.153,2390195.976,84875,495495.0137,778066,18255894.56,114492,414528,117614,81696,11080061.9,6999443.5,1738268.919,4402528,476484,848012.5,270196,6475917,720626,4832498,3404528,140896.5,530648,197210,935130,1077221.973,1573609.926,34367600.38,3663439.5,13688832,6750,45080.00115,398932.5108,16454749.68,653325.5195,3973661.936,43987686.66,135778.5,6024136.388,447534,215704.5,8840,37059.9983,7870774.559,156061.5,922767.3273,31862384.54,1147046.5,4772630.62,13639792.5,30710381.29,217526.5079,4116400.464,5695421.893,3659270,6195735,5807214,3092748,307447,2266066,2092407.023,59481,2397398.918,571707,12303,1188982,9639000,21657081,12977332.5,7380125,110637.5,33410.9993,0,23846238.52,153454.1,1002.5,7335.5,30595,892070,1013650.484,9698938.811,0,5421.5,632573,3309488,2489382,742300,15006524.41,534726,554066.5,67105.5021,2546140,12540957,42253.5,4718216.25,12226943.63,1305720,49581.98,729382.5,1340135,3295983.932,75411,798,2019949,24644528.14,291163.9959,1965,3437059.6,419814,2255308.5,502647.0131,980200,2571858,160233825.1,5149496,585004,37296.5,1174203,1153278,12778559.74,5057857.445,3775485,15995430.08,168301.5,31728,0,3340260
10/28/2016,903509.02,5135187.77,6660311.417,703500,374143,37263860.31,828646,44150.0025,186690,450644.4,15999744,172425,235351.9938,270342.4958,816354,47493.0009,6856.5,512160,54369.999,650025.0098,936760.5,221578,1525870,1452585,2155672,1106424,1452093,23385619.68,377017.5,929995,3768849,49873,0,15403173.41,3736125,9892207.232,12490.5,1173536,112665219.5,324093,74443,135739,27075704.2,269595,382546.35,10491831.35,4376086,33836.5,5577,109040,56092,3875806.5,104244,14861770.48,4184235,8480902.5,1829365.919,169367,909970.5,277032,28397628,17355,4477,16895437.8,16152.5,13860066.5,0,2935005,1639502.449,723348,3087798,67515.5,17730,24750,1889250.941,3312899.466,202583,94364.4,328993,8292597.756,17836,260062.5,135252,579084,7566751.433,4834136,1163284.536,4278050.06,586116.9783,972320,525280,5684462.396,352309.9902,10436917,2053936,36285.5,1860630,293607,965060,1153728,1552345.037,30356316.67,10831922.5,8962375.5,1350,47028.0012,168850.4909,8968015.18,647681,2495765.04,21087329.6,257418.5,6450486.12,547371,325404,31411.5,94535.5,4708643.856,100291.5,923062.5,85263323.1,826806.5,3243217.555,8616415.5,32378024.44,24723.00045,4536355.539,7088150.067,6571012,4829348.086,3484727.823,5140317.5,39295.5,1401952.077,4568160.099,34193,903509.0163,521136,6855,1676430,2175832.6,27821168.55,15970668.2,20481714,1812641.912,52536,0,11397519.25,45522.75,15714,106299,5320,804940,808461.4874,8585946.167,0,193290,543981,3053905.5,4583052.5,896039,8567971.268,348017.5,820113,12641.9998,2931057.5,13955364,152744,1943954.133,17373888.26,1869714,46065,743563.9789,1993215,4396980.03,29029,7845,1493619.75,50491654.9,511994.9928,0,1759818.077,296703,1606004,316709.983,1359088.523,2895187.5,43647692.34,3459978.095,527965.5,37536,152278.5,742612.5,14455154.71,4476444,8281380,9854745,172710,10214.5,0,1982607
10/31/2016,1049510.00,4392223.86,7529399.812,921405,299880,14937207.27,526707,27903.9992,99369.9981,81042,11372062.5,161868,143062.5,380400.012,542573,21100,11050,995225,197829.9964,1534924.958,736820,228825,2017200,5039745,6021120,1223410,840292.5,15970150.66,419547.5,576165,6596337.5,9712.5,0,15250882.1,5299217.657,13625312.5,5800,2296845,31819061.75,180922.5043,222310,452841,18339164.39,200720,138470,10626131.2,4563125,26160,0,226270,19062.5,2698830,43610,11002034.85,3607064.931,7555835,2151179.906,27090,1184220.049,406636.4827,26005305.49,44965,12150,8849250,4567.5,3014760,0,1837849.5,1349369.979,800835,1510792.5,124898,39200,11910,3001599.906,5520925,60320,3640.0002,415695,9754271.692,124670,101135,130290,155700,13090787.89,5307330,1101147.466,8079180.112,1083502.02,1116280,635360,6149359.889,415480.0118,6523700,1536000,26015,397320,496570,1236960,1330000,1854404.956,29685824.67,11502337.5,25748100,0,141895,396440,13802765,932400,4845947.578,14327709.69,35280,10130400.09,1251375,762235,9360,20124.0009,4128959.936,236587.5,1674939.95,42403905.72,1885212.5,6574750,4005300,21972059.1,148365,7392947.627,11206107.61,4594216,6386692.386,5662020,4164160,121716,2363933,5714062.5,99413,499140.0177,429600,111000,1657980,982877.5,30101260.59,10125762.5,22331935,187687.5,55153.99885,42025,6131615,34036,18000,135240,1050,665332.5,582272.9814,11322675.11,42140.0012,143250,189047.25,4188030,3110490,497040,9519812.5,700915,440295,18734.9997,2968290,8810500,32370.00065,1759834.946,29057859.14,1616600,69652.5,1703680.048,1527600,9772840.2,19822.5,16000,1320080,51766358.3,297360.0168,11970,1446062.479,301305,1591340,520334.9861,2027143.932,1658925,23746250,4827360,366915,45240,182337.5,1049510,22977040.69,7383442.663,5068245,9219534.869,4486475,11200,26730,3089767.5
11/1/2016,1048550.00,4314663.93,9852509.749,1049725,210332.5,18654720.28,810935,3448,327410.9937,94695,3168162.5,119028,366217.4904,523314.9917,461240,384322.5,43291.5,1355477.5,107899.998,2756186.94,403550,290510,1051630,2505795,4561635,2437200,2802110,13286557.63,521785,448380,5919480,12168,0,14259600,5147572.191,12389797.34,5808,1319062.5,27986309.23,393390.0047,295972.5,163020,13156419.16,140432.5,266050,7747800,7713031.87,25127.5,2575,317205,4584,3212660,98962.5,11228069.92,4707922.41,11143789.44,5402384.919,67200,697150,1158547.55,22322999.79,0,32637,16930980.4,41535,2370040,0,1861437.5,2344939.962,425286.25,1044750,90455,980,0,3532072.389,2463300,108810,29128,877398,10450120,27007.5,3867.5,221000,121187.5,8696312.424,2987040,1492700.046,5958837.5,503840,1074712.5,355492.5,8140959.85,1223999.964,4145552.5,8047862,89705,454825,621754,623025,1541575,1299760.031,31803201.06,5853447.238,13306671.9,0,49919.9987,441909.9882,10552710,1050115.031,3362304.945,18991215.61,155540,12797295.12,1231230,1006867.5,6420,19628.9991,4205400.13,123735,1371982.458,41424763.1,1048550,6086009.898,9693600,25052046.48,91425.9983,3785120.066,8951915.176,1632540,10714676.39,3388519.412,5035500,158130,1722061,4804584.949,3367.5,731635,324006.5,35490,2739510,1321319.977,34391899.33,11456445,16593360,141001.4966,103737.5,0,3098007.574,64706.5,3485,95200,12750,835700,531300,10372700.1,0,107250,189120,4099310.5,8731320,523696,8721825.112,312862.5,789525,0,2367087.5,8503650,0,1738745,42070612.5,892917.5,1260,1082835,1611977,5858610.241,6587.5,38400,1057726.5,52056874.19,413885.0118,0,1976350.058,275200,1958385,698437.5,2948939.949,2293690,26568277.66,3474900,485925,36190,184528,517781,22720350.23,3435634.886,3318705,12200213.85,399900,22320,0,5013610
11/2/2016,1014492.50,5406906.99,40487538.69,1310220.026,286770,19722699.7,663100,0,175712,37087.5,3428810,296296,235600,599328.0096,665295,60720.00115,18122.5,444475,91885.0017,912764.9874,338752.5,278250,1700962.5,3504303,7729985,2187410,1092451.5,16726445.23,375540,300960,3914865,62040,7490,9430679.876,5598600,20211975,1125,593680,205776450,174929.9979,364190,231280,15322780.44,194820,129600,10636095,6485360,8760,265,533115,27701.9,3616995,95480,11615219.77,4512419.825,6253640,2034506.032,97665,484410.0268,298560,18309864.82,0,750,12205625,5467.5,2642240,0,1404270,1843755,123877.5,446820,51350,0,1985,2770608,3411134.964,105105,7278,1014492.5,6918689.781,40610,6720,121180,114840,7980650,3329167.5,845879.9734,7986884.662,496341.0093,2719144,535994,8712322.665,472500,1784262.5,8701345,5805,895675,227815,1214847.5,1591970,1724729.955,28486056.63,3874084.92,12987456.6,12240,480850,299862.5,55911781.17,1180375,3717425,14815829.84,82360,11035380.11,538880,1360405,6450,19575,3337234.974,115885.5,1678767.25,32890528.88,1367840,5121300.129,5351310,35341878,185674.9965,3667680.032,6993615.069,1965480,10219440,10914670.59,3327090,308475,1186792.534,5203125,48620,354559.9936,514215,4102.5,9611700,1335373.6,22762490.22,10988762.5,6936930,128320,45828,0,2262562.5,90500,390,39480,0,666540,474240,9213390.092,0,51800,465735,3508675,3917425,2634225,9225697.383,464360,1117576.25,25140.0004,6447975,13394227.5,4941.9998,2294587.5,32112314.1,709032,14317.5,2097520,1884225,3858804.892,169862.5,3975,1116440,34316464.28,474030.0069,13818,1342634.98,15638315,1912028,315350.0085,2423850,1564150,28529734.11,2632987.5,397750,2628.5,187340,2734370,28094375,2517640.056,3228898,9291520.09,516802.5,14122,17806.25,11667037.5
11/3/2016,767969.96,4622544.16,12949500,675000,509915,23734079.28,627480,16177.50045,71819.9986,59325,2987725,460728,361467.5,490196.9921,1424352.5,26575,95460,340975,54150.002,735079.9898,359600,167542.5,1104185,3224040,16312179,769775,2646875,11446290.16,139837.5,520030,4257938,18135,2675,11946524.64,7658260,22004920.92,770,563562.5,50728480,175455.0084,218403.75,141836,11255435.25,186345,185895,10936770.19,6506240.109,31682.5,13390,218092.5,96525,5408188,89175,11792377.42,10124437.5,7314892.19,1098457.517,55564,767969.9576,388080.0084,13207215.26,9212,2445,18085067.65,29039,4062877.5,0,714420,3868302.5,158525,581175,164400,980,995,1515220,2092137.5,248940,38220,1664320,6689025,64320,46830,173430,75480,9476740.33,1780625,936912,4888350,573264,2321605,253380,17759682.5,206394,2787925,9619300,9380,414585,278302.5,1015682.5,2115924.947,1014209.973,20335380.45,3312562.5,12479669.62,6800,168797,257369.9931,18199537.5,636480.0384,2532855.042,11428677.29,161928.5,84342129.64,716345,842535,8354.5,52200,2529379.902,186117.4946,2281065.25,19852565.22,1163837.5,3528320.06,5310790.5,19436188.82,78082.50145,2788410.074,4800172.31,3780345,12094225,3188115,5989100,284250,2795617.581,8924959.613,77452.5,390746.2571,422027.5,33562.5,3666687.5,785400,48535504.53,13044315.25,9890000,97265.00245,9604,0,2256000,86450,6650,129112.5,0,444645,1205100.02,6155000,0,64597.5,263235,5758480,7055212.5,1860167.5,11194330.14,342581,1565355,0,2674601,13795110,0,1118000,24713370.7,680060,63860,1049510,1373601,4417500,21432,3192,1667645,47399550,163559.9953,66229,848359.9873,245200,1559300,270465,1098212.481,2663572.5,13308409.84,1448243.959,571267.5,5117,66690,1324260,51017326.59,2454704.945,4164037.5,7353825.036,587034,12168,40557.95,6365992.5
11/4/2016,902980.00,5328308.44,21343967.8,814537.5,475968.5,19242300,691900,10632.0003,174087.0035,70085,2711392.5,3.00E+05,518545,372900,851170,21316.0004,7680,711984,163937.5,1818001.535,989268.3,125095,4841260,2664837.5,8698275,885985,1929720,18109001.49,249812.5,1130350,4978585,10230,11235,27713705.38,17529515,29356926.53,12160,573648,0,95277.4977,60463.5,103960,11357317.37,144900,135705,7547626.385,6360855,65880,12775.5,282400,27256.25,5139372,631630,6452400,23714335.57,11498450,1738275,92926,1092629.97,429477.5093,21966744.79,3975,11520,22673638,3352,2161080,0,920115,2113930,152491.7,477425,56240,0,0,1427415,4483545.047,119840,7280,1927492.5,8169720,121175,30662.5,83835,46200,7243782.564,1948200,1647187.5,5938075,476139.9911,3162232.5,578587.5,13247637.5,135877.496,2939300,3277560,4700,1583043,398944,3361562.5,1554105,732224.9805,26110781.13,5771250,18164311.72,0,44100,307089.9918,20555865.52,1390694.917,3164150,11820219.62,54530,26695500.69,719987,731264,4160,68560.0016,3623729.944,99464.99715,902980,21608479.88,1173707.5,4779320.162,76534435,25788621.11,81825,3754787.402,7173400,3904390,9801744.178,3418020,3878490,446355,2153662.563,3152545.034,38937.5,307724.9945,690420,78900,2456325,1166880.02,52020000,9622870.185,9352800,144175,62413,20500,1629375,319675,15624,46200,0,513187.5,1068275,8437674.917,0,54575,439635,3467655,4875750,1755120,14635875,412080,1445937.5,25100,2267265,7932785,0,1579049.951,20416739.43,789862.5,13744.5,875824.9735,1326832.5,4792617.433,2630,3090,1142225,168548264.5,767200,2590,2394475.036,1462020,3867250,325062.5,1640122.529,1543185,20657500.25,3331737.594,426310,3750,147420,801090,26265689.44,3453765.078,3262875,9168389.735,352907.5,9225,14850,5482165
11/7/2016,1061594.97,5042089.92,30930148,741177.5,172252.5,23976725,619150,9000,90300,224580,1996062.5,117115.5,294887.5,395955.0063,471840,0,16640,1775230,125725,2105600,818125,253137.5,1903530,2265250,4598617.5,1424385,1959060,11112050,470525,1010600,4678400,23128,34240,11163862.35,8815860,21837485.55,21175,638122.5,109048800,116970.0056,26460,171010,15635622.67,171680,217710,63043775.05,3696309.936,50862,10500,109190,48495,2642640,183667.5,8613632.67,11660417.75,11868314.7,1735852.554,46917.5,893637.5123,432860.0092,18383768.19,54673.5,18750,10112959.51,15540,2347800,0,1089990,1771862.471,184871,949200,28312.5,3960,995,1884540,4762859.951,156115.2,41860,1093200,7443535,321945,16650,81500,65642.5,8580000.15,4835692.5,937600,7825600,1481002.5,2562225,1335385,10006665.5,250424.9925,3673175,4590410.144,29040,2813720,927832.5,3763840,1912339.047,1061594.972,29688788.46,5004450,20364849.39,4092,152117.5,478170.0127,23213486.58,831155,4269375,12652335.13,417615,21415712.5,743400,777756,16726.5,195967.4957,5009170.038,256875,708672.5,22421330.47,1687527.5,6788959.944,22066525,11492285.16,79170.00145,4045807.535,7396459.928,3218089,15449427,2631694,5615437.5,343187.5,3276990.095,2632492.444,469665,527434.0094,799190,1330,3540510,1634352.471,30456335.72,17960159.66,10426587.5,296337.5,67438,2055000,3851064.899,64172.5,925,9295,12840,372862.5,924825,9731750,0,101470,443488.5,4399956,3949312.5,569037,9303917.882,500225,517522.5,131507.5041,3365984,11226013.75,0,2283913.5,12463507.67,778085,104362.5,1186380.035,1241150,7129207.254,37282,10042.5,1393028,66292978.33,310500,44552.5,1440599.958,1174950,3605000,672489.9818,1210909.979,2383605,15434600,6807600.186,414490,36865,131040,1169437.5,20491852.92,3724480.082,3866642.5,10673210.05,373252.5,109800,9089.41,8382039
11/8/2016,810427.50,4036312.21,21496950,5463319.906,314730,18577599.73,2329925,59317.49835,125040.0024,161160,1789960,56962.5,491400,214710,4260480,0,13440,554960,201000.0038,3042382.521,550830,165165,1375956,1736868,3068775,570969,1106640,8308045.231,138337.5,381510,3863282.5,2377.5,43132.5,7309964.803,10330769.7,25400113.73,3487.5,461820,47161892.5,84300.004,157119.1,99000,8155620.178,85449,55185,21653032.06,3316550,60552,3510,183855,3913.75,2777800,67914,7395097.451,9024632.5,40210312.5,1235200.039,32640,720300,352056.4925,14258039.86,12015,8360,13333425,7225,1880879,7170.0002,681390,2174375,714270,379719.5,27930,0,995,1502280,3258029.9,121306.35,32674.5009,1914000,3628625,138430,26520,43602.5,138890,5144012.545,2418290,3479174.948,3924679.554,472062.5088,2765412,646345,8371755,727875,4009950,3948020,37122.5,4650360,564540,3431405,1573055.039,1060997.943,26036880.28,4196530.17,16493070.49,0,77087.5,427705,23265802,715225,2242799.964,13635047.93,269876.25,18429687.66,359292.5,446550,15965,62229.9986,4874450,96387.5,684383.7,22172172.85,2266730,3513250.029,17803170,11598741,86752,3904425.134,8135190.078,2049415,9158400,3474051.891,5251207.5,170585,4745250.139,3892700.166,168742.5,410700,402187.5,0,2475225,1520909.974,25582662.04,7625519.857,6148060,79334.99785,24175,1030,2320204.877,95500,1113,36757.5,8500,911706,1410705.021,7227989.931,15914.9997,137362.5,139763.7,2739127.5,4192937.5,630832,10682630.27,247187.5,584500,25340.0004,2926160,11952825,9919.9996,4192260.128,12382953.33,2344462.5,24130,684449.9798,1995052.5,3899664.892,22321,27198,1220175,30993877.72,1335385.02,69850,1854020.027,810427.5,16956225,365636.7099,5734560,1690745,17678414.71,2378074.937,585535,14600,61372.5,604422,14361041.8,3435567.463,2364407.5,8316694.88,242565,35670,25350,6909962.5
11/9/2016,1804930.00,5872051.28,15632350.45,5338890,1278277.5,34108995.9,3708060,43259.9988,207439.992,148690.5,4125652.5,106938,475475,1088077.467,2558102.5,15840,12065,1279725,354750,1537724.969,433260,533917.5,1213500,2142450,3259485,1833500,2209845,20162896,508497.5,931240,10879575,12487.5,168525,10101806,8608357.243,24265169.69,28875,680325,25395005,582757.4861,41357.5,273875,15978456.94,119634,159152.5,18319847.5,9815154.838,54672,3815,158016.75,63200,5194950,114400,19098607.38,3911005,15989860.87,2863852.5,164500,2140862.5,1253200.026,20716192.2,48060,5201,14172795.35,40795,7393050,0,1019088,2340317.961,1978430,477495,174933,0,0,5572800,7117449.859,306900,151060,1494285,10704993.5,107381,49128,298200,39039,11315919.71,4068099,1929240.055,14388692.62,2511537.5,1804930,1807695,9582659.833,617986,4843648,2968112.592,38960,591240,157987.5,3355275,3686352.589,2921400,38652560.82,6689800,28675503.79,65496,146060,731470.019,15556859.64,2139127.5,7129600,26111150,150339.5,19445442.34,830400,1099883,42420,81954.99815,14170000,245295.0069,775424,28211370.87,2589715,7191607.442,21787897.5,21741479.71,534982.5098,6291295.055,21603438.81,2635425,14345407.25,2042390.063,12922222.5,122017.5,4514557.627,4279750,187320,1064850,2032227.5,28930,4141430,7922771.614,29068585.53,14050337.99,27103599,451400,16838.50035,0,1998629.947,78540,732,26040,76609,1382842.5,2154870.062,23190830.65,0,5180,432285,4752608,5436576,1182187.5,19641551.53,373182.5,897750,41145,19808165,33441135,4966,6129900,22987818.45,3950870,96195,1045557.53,1952535,10559800,10640,3040,2336681.25,37225922.87,327240.0101,87680,3082379.914,1552460,6418200,1061707.528,1522327.526,4497350,22035597.89,4460125,1434910,1480,105700.5,2433200,67023671.91,4765259.897,3177030,11767002.27,1642400,19837.5,24500,7765186.5
11/10/2016,1671430.02,7236058.33,21378500.95,4522522.433,716852.5,48683128.73,1435877.5,12530,215702.9919,72300,3727500,190670,541405.0139,2322157.467,1212600,133525,78045,1074100,777562.4863,4018787.5,691438.75,559680,1108000,1942080,2870557.5,1627535,3287638.75,21530175.84,792990,1240800,15566347.5,0,236530,15801179.8,26937711.73,25695635.97,3465,617994,19083412.5,468142.4889,50587.5,473100,13359217.36,203904,104125,28847279.45,16219632.23,10850,14535,350840,86075,8493815,61965,12667762.5,4809419.896,23570279.44,2789062.5,247345,2753025.106,3172632.629,32400796.25,181832,193970,20261700.72,20400,4762250,0,2151435,3021202.55,476080,206482.5,137940,90850,0,6125400.185,9644490.273,303600,424404.7616,1444788,12738507,19040,35030,148800,206062.5,9627760.319,8030880,1890809.972,18854899.77,1955000,1534635,2469960,18343360.3,2316310.438,3858390,2850344.913,171242.5,547000,683590,2133780,8517300,1359917.961,37125769.22,10391587.5,32344325,111643,222347.5,1314820.068,16286480,2106617.5,10115049.56,48645842.01,41512.5,17890240.3,1051050,1289362.5,0,45716.99895,8402625,435591.0234,984015,60272812.5,2860481,10095839.69,11136802.5,32746795.42,528675.019,7590402.631,23375220.36,2952180,12805477.29,1661826.449,15076100,210757.5,4638869.752,5716144.942,752625,1043415.018,3153556,13050,4745802.5,5336040.252,43306650,39290100.68,29197288.08,799469.9789,406560,0,2189777.558,127492.5,1530,11817.5,90610,1521100,1671430.023,22655762.89,0,185962,451957.5,5780577,6105859,1511421,16501851.93,540540,1121610,66937.5,12448090.4,39336862.5,85000,4681972.5,23704432.19,2746012.5,30750,2333724.931,2087316,9760892.687,694200,29640,2201625,56991033.28,797474.9755,7067.5,3748662.401,1152812.5,4778295,1101920,2002560.034,3090375,28277220.47,4049750,851160,0,266640,1894252.5,95918445.85,8912313.182,5759721,13579237.44,712800,19210,12281.25,7257305
